"PLT_CN","PLOTID","MEASYEAR","ECOSEC","ECOPROV","OWNGRPCD","FORTYPGRP","STDORGCD","RDDISTCD","SLOPE","QMD","RD.comm","RD.sap","STDAGE","SITECLCD","LAT","LON","Z"
168988846020004,"36.43.4295",2015,"M211D","M211",40,"800",0,4,7,11.5649771142088,0.501845008281512,0.0820637146750295,75,5,43.450286,-75.029628,0
168988849020004,"36.33.5846",2016,"211E","211",40,"100",0,4,0,7.80312089180822,0.212083273244689,0.0387091287118404,27,5,44.870409,-74.58818,0
168988854020004,"36.65.6548",2014,"222I","222",40,"100",0,5,0,8.71027718109065,0.671710129747553,0,52,4,43.257906,-75.492494,0
168988858020004,"36.19.6163",2014,"M211D","M211",40,"800",0,5,2,6.68210296239141,0.182509531771621,0.637340610543799,45,5,44.868749,-73.815638,0
168988859020004,"36.33.3868",2016,"M211D","M211",40,"800",0,4,2,8.91060096311183,0.671697774215994,0.117144384904151,80,5,44.543571,-74.042107,0
168988865020004,"36.93.1920",2014,"211J","211",40,"800",0,5,3,10.877080010978,0.950850549250269,0.24949654332692,78,5,42.812897,-74.13492,0
168988868020004,"36.55.4095",2014,"222I","222",40,"800",0,5,0,12.1119775429118,0.587776557008847,0.0276207356845313,92,5,43.140032,-77.683128,0
168988893020004,"36.31.730",2014,"M211D","M211",40,"800",0,6,30,9.01704404632324,0.382304848881354,0.242167190584539,72,5,44.234214,-73.542593,0
168988896020004,"36.9.6627",2014,"221F","221",40,"800",0,2,5,10.3501690807445,0.200506893479791,0.130680056165875,27,5,42.453861,-79.00144,0
168988901020004,"36.121.2352",2014,"222I","222",40,"800",0,5,10,11.2219549423116,0.503521018140525,0.148027730858135,63,5,42.743538,-78.32617,0
168988908020004,"36.3.3691",2014,"211F","211",40,"800",0,5,18,9.90098119235809,0.633405528726018,0.0337956479266808,61,5,42.1592,-78.10144,0
168988909020004,"36.9.3728",2015,"211G","211",40,"500",0,5,31,9.61190501142817,0.683528970545644,0.12075608138943,103,6,42.088703,-78.325706,0
168988918020004,"36.101.948",2015,"211F","211",40,"500",0,4,20,8.58344071718647,0.521611109556356,0.265332142103174,37,6,42.158139,-77.597988,0
168988920020004,"36.101.4138",2014,"211F","211",40,"800",0,5,10,11.0947272599633,0.795608158698303,0,67,5,42.016527,-77.689974,0
168988933020004,"36.29.5176",2014,"222I","222",40,"800",0,4,61,11.0841227789022,0.677792726796505,0.0641260170366085,85,4,42.74086,-78.499862,0
168988935020004,"36.121.1161",2015,"211F","211",40,"800",0,6,10,11.8230706671321,0.750701643091245,0.157342185309568,59,5,42.587314,-78.4131,0
168988939020004,"36.29.3526",2014,"222I","222",40,"800",0,4,5,11.6163677627734,0.707534327446358,0.190664836944647,70,4,42.613461,-78.69736,0
168988951020004,"36.3.1538",2015,"211F","211",40,"800",0,5,0,12.0417584832291,0.843258283563937,0.027814534346306,95,5,42.487499,-77.945668,0
168988963020004,"36.3.1277",2015,"211F","211",40,"800",0,4,24,9.8777117385146,0.690095353889979,0.132048113577588,61,4,42.173233,-77.776288,0
168988973020004,"36.99.2412",2015,"222I","222",40,"500",0,4,0,12.4476618573243,0.732341781527518,0.099254468929254,56,3,42.880363,-76.962021,0
168988975020004,"36.69.666",2014,"222I","222",40,"800",0,4,0,11.6303482321038,0.0491963740141466,0.0280732998656392,50,5,42.964961,-77.087673,0
168988986020004,"36.69.1456",2015,"211F","211",40,"800",0,5,22,10.6542573650161,0.52042960353281,0.291441824145483,78,5,42.75673,-77.395355,0
168988992020004,"36.9.5709",2014,"211G","211",40,"800",0,5,38,9.31298376819517,0.411487679681643,0.0622216643866866,66,5,42.035391,-78.347387,0
168988998020004,"36.51.949",2015,"211F","211",40,"800",0,6,12,11.2263331304374,0.398019955756187,0,80,4,42.599724,-77.498197,0
168988999020004,"36.101.6042",2014,"211F","211",40,"800",0,2,16,10.2584416457862,0.642525944129864,0.0698334638357593,78,5,42.55337,-77.56727,0
168989003020004,"36.3.771",2014,"211F","211",40,"800",0,4,20,12.6843496984563,0.646098496184627,0.0389681634494571,77,4,42.469769,-77.736671,0
168989005020004,"36.101.917",2014,"211F","211",40,"500",0,5,24,8.24060898014439,0.742070335867095,0.27736497934863,58,6,42.323349,-77.712405,0
168989015020004,"36.13.1359",2015,"221F","221",40,"800",0,5,14,12.8549852260238,0.793967602402308,0.140002707143255,89,5,42.371773,-79.367827,0
168989019020004,"36.13.5177",2014,"221F","221",40,"800",0,4,5,9.91835590124612,0.628138419099001,0.210849900309762,62,4,42.166987,-79.33524,0
168989024020004,"36.9.1326",2014,"211F","211",40,"800",0,6,0,8.92949507827521,0.511824009413281,0.0163292875282372,51,5,42.426675,-78.567661,0
168989032020004,"36.9.2216",2014,"211G","211",40,"500",0,6,38,12.2423369833874,0.683814078305846,0.311970268343521,87,5,42.22533,-78.779374,0
168989033020004,"36.9.3857",2014,"211G","211",40,"500",0,4,11,8.80335346660944,0.446129546511962,0.0510205812195584,68,4,42.137634,-78.803902,0
168989044020004,"36.55.1171",2014,"222I","222",40,"500",0,6,0,8.79665914544903,0.548110020582553,0.285522639904136,96,5,43.254042,-77.975408,0
168989072020004,"36.63.1480",2015,"222I","222",40,"500",0,4,0,11.0885827167707,0.698506504482258,0.0364893015784382,67,3,43.25212,-79.010533,0
168989103020004,"36.101.5695",2015,"211F","211",40,"800",0,6,25,9.82248695595978,0.425427605422897,0.0898114445516128,59,5,42.348895,-77.546526,0
168989122020004,"36.121.1374",2015,"222I","222",40,"800",0,4,6,13.4118053124525,0.647634631694413,0.0345193124222082,75,5,42.625683,-78.038793,0
168989129020004,"36.17.1321",2014,"211F","211",40,"800",0,5,12,11.9294952593501,0.626715511545394,0.0376159093306211,75,5,42.633187,-75.517295,0
168989144020004,"36.33.4753",2014,"M211D","M211",40,"800",0,4,5,11.1425094678613,0.677643316953166,0.311142507034117,58,5,44.566196,-74.374111,0
168989148020004,"36.33.6216",2014,"M211D","M211",40,"800",0,5,18,9.21060601469278,0.333699470021422,0.283060246241438,68,5,44.180667,-74.482619,0
168989168020004,"36.77.993",2015,"211F","211",40,"500",0,4,20,11.4267101950803,0.78660071120415,0.113330512504759,77,4,42.723597,-74.782746,0
168989170020004,"36.25.6288",2015,"211I","211",40,"100",0,4,5,11.8113928052537,0.34627581097841,0,40,5,42.491613,-74.742443,0
168989171020004,"36.77.4780",2014,"211I","211",40,"500",0,5,0,11.6691317741997,0.550942855630252,0,82,5,42.49007,-74.896114,0
168989182020004,"36.35.2941",2015,"211J","211",40,"100",0,4,0,9.80972829546105,0.371770969215085,0.0874325666828887,93,4,43.120312,-74.120349,0
168989194020004,"36.95.3696",2014,"211I","211",40,"500",0,4,12,9.01076841165175,0.587693911080281,0.0908784837177568,82,6,42.632102,-74.282012,0
168989201020004,"36.21.1869",2014,"221B","221",40,"500",0,2,45,12.9803347764644,0.615773505078993,0.170930036817983,79,6,42.304825,-73.564092,0
168989203020004,"36.21.5312",2014,"221B","221",40,"800",0,2,7,7.86170233704912,0.110428077730389,0.0964415917375009,59,6,42.167191,-73.68001,0
168989216020004,"36.27.3289",2015,"221B","221",40,"500",0,4,8,8.25484706096969,0.408290986504862,0.158121924178629,53,6,41.822483,-73.789019,0
168989219020004,"36.27.4902",2015,"221B","221",40,"500",0,3,5,11.0178642818531,0.447001120108533,0.209782572613364,48,6,41.877438,-73.879529,0
168989227020004,"36.77.885",2014,"211F","211",40,"800",0,6,16,12.5898949378243,0.555939285949277,0,80,4,42.749869,-74.981217,0
168989237020004,"36.113.518",2014,"M211D","M211",40,"800",0,5,26,10.4790633756443,0.256932194571042,0.0426871345999801,113,5,43.576417,-74.024118,0
168989244020004,"36.39.1833",2014,"211I","211",40,"800",0,4,27,11.6307099797969,0.913008438557787,0.0409988045208886,80,3,42.38795,-73.947457,0
168989246020004,"36.39.2686",2014,"211I","211",40,"500",0,2,7,11.4527531867039,0.20351402563583,0.0142616674516127,68,5,42.281427,-73.949245,0
168989250020004,"36.111.453",2014,"221B","221",40,"500",0,4,49,9.4269189028017,0.456468802787756,0.0994114183911863,71,6,42.042949,-73.978285,0
168989253020004,"36.27.6559",2016,"221B","221",40,"500",0,6,15,12.7388243986179,0.897287602377262,0.0985893728241897,74,5,41.816038,-73.939243,0
168989279020004,"36.39.4906",2015,"211I","211",40,"800",0,4,9,9.0533143102402,0.56155365050731,0.213804244412548,57,5,42.190257,-74.203119,0
168989289020004,"36.111.3861",2014,"211F","211",40,"500",0,4,40,9.92280202362216,0.627827659421054,0.209373161570304,62,5,41.899013,-74.210707,0
168989292020004,"36.111.4900",2015,"211I","211",40,"800",0,5,14,12.0351845298137,0.712157213745503,0.0348963133916572,87,5,41.92936,-74.361254,0
168989304020004,"36.71.6497",2014,"211F","211",40,"500",0,6,12,9.89521096288503,0.48987480347943,0.0502883659850797,62,6,41.478937,-74.63977,0
168989312020004,"36.115.4135",2015,"221B","221",40,"800",0,4,2,11.1967257118618,0.427871145411837,0.257184388123498,72,5,43.230138,-73.305715,0
168989322020004,"36.83.2989",2014,"M211C","M211",40,"500",0,5,45,13.4658131949021,0.473122249352407,0.350574017315679,85,5,42.674581,-73.317905,0
168989331020004,"36.111.1324",2014,"211I","211",40,"800",0,5,5,11.7433385372304,0.676729746909951,0.0459909448754418,71,5,41.897135,-74.448931,0
168989336020004,"36.71.1140",2014,"211F","211",40,"500",0,4,16,9.64239875023516,0.673614123520924,0.127148108781884,88,6,41.402075,-74.7231,0
168989372020004,"36.15.2235",2015,"211F","211",40,"800",0,5,40,11.3863953909918,0.742996148499494,0.0418186070293965,127,5,42.102865,-76.922724,0
168989378020004,"36.101.913",2014,"211F","211",40,"800",0,5,25,12.0820876550894,0.443927785901735,0.341830555825574,61,4,42.209347,-77.075002,0
168989411020004,"36.89.5829",2015,"M211D","M211",40,"800",0,6,12,8.5474752607617,0.214037264108421,0.376835329622064,25,5,44.2644,-74.611764,0
168989412020004,"36.89.2136",2014,"M211D","M211",40,"800",0,6,9,9.52051800890554,0.561079697637281,0.187058819623653,75,3,44.173382,-74.701833,0
168989414020004,"36.89.937",2015,"M211D","M211",40,"800",0,7,75,10.1795874179654,0.380387052683185,0.19251585812488,83,5,44.118177,-74.723695,0
168989415020004,"36.41.3725",2014,"M211D","M211",40,"800",0,7,47,9.652170740305,0.469371440581529,0.215632070265981,79,5,43.934552,-74.66631,0
168989423020004,"36.43.4751",2014,"M211D","M211",40,"800",0,5,11,9.59753756297558,0.566915177984226,0.175877895597591,72,6,43.7004,-74.870583,0
168989439020004,"36.45.658",2014,"211J","211",40,"800",0,6,15,8.20218928645938,0.295479242979335,0,45,5,43.881718,-75.803602,0
168989444020004,"36.7.3287",2014,"211F","211",40,"500",0,5,12,8.73355597680578,0.273721238983255,0.151861891371385,55,6,42.04714,-75.923724,0
168989449020004,"36.33.3106",2014,"211E","211",40,"800",0,5,0,7.88973644531112,0.400144329469635,0.0905595659624868,50,5,44.79069,-74.615989,0
168989450020004,"36.33.4428",2014,"M211D","M211",40,"800",0,5,16,13.2979321700782,0.240975933829973,0.0843883534254422,73,5,44.696566,-74.512081,0
168989460020004,"36.49.3169",2014,"211J","211",40,"800",0,5,0,8.23661793456513,0.204254485732339,0.113080230008321,74,5,43.614551,-75.645883,0
168989464020004,"36.75.5720",2014,"211J","211",40,"800",0,4,18,8.38344540524629,0.722634375462756,0.0986372202142896,40,5,43.591531,-75.995555,0
168989470020004,"36.75.2769",2014,"222I","222",40,"500",0,5,5,9.53492196308419,0.27819015336734,0.251946828381889,39,5,43.247029,-75.889282,0
168989476020004,"36.75.1958",2015,"222I","222",40,"800",0,4,10,11.4015569112293,0.918080033115252,0.043010549536931,51,6,43.288624,-76.576232,0
168989483020004,"36.77.4242",2015,"211F","211",40,"800",0,4,13,10.915661531335,0.503018722195682,0.182503587540739,85,5,42.686259,-75.168309,0
168989494020004,"36.33.6418",2014,"M211D","M211",40,"800",0,5,0,7.48643734937029,0.400325360749,0.577975746123799,52,4,44.686352,-74.158472,0
168989500020004,"36.33.4345",2014,"M211D","M211",40,"800",0,5,16,10.6817241477783,0.271812646087381,0.150618214512365,66,5,44.451798,-74.334189,0
168989509020004,"36.49.5838",2015,"211J","211",40,"800",0,6,6,9.30046430903514,0.302094116363799,0.320246564813733,52,4,43.49196,-75.547958,0
168989516020004,"36.65.4190",2014,"222I","222",40,"500",0,3,13,9.7040832008609,0.48288066763619,0.154719956892545,45,5,43.09729,-75.578671,0
168989521020004,"36.109.4589",2015,"222I","222",40,"800",0,2,19,9.87708328372037,0.481912155220216,0.0162067218662071,45,5,42.455425,-76.588302,0
168989529020004,"36.19.5122",2014,"211E","211",40,"500",0,5,0,8.8875146507146,0.684658824811568,0.176059798729289,61,6,45.000977,-73.872651,0
168989532020004,"36.33.5687",2015,"M211D","M211",40,"800",0,4,3,6.60773462411628,0.404746001892146,0.126479762035139,43,4,44.733455,-74.092907,0
168989535020004,"36.33.4718",2014,"M211D","M211",40,"800",0,5,15,14.3691944798586,0.285279981329678,0.295748256856356,91,4,44.785921,-74.230593,0
168989548020004,"36.49.5983",2014,"M211D","M211",40,"100",0,5,0,11.6423365352493,0.436312858447073,0.0500473948124987,76,5,43.761975,-75.338631,0
168989553020004,"36.67.5277",2014,"222I","222",40,"800",0,5,14,11.9598285940895,0.641755748400474,0.112564548313218,100,5,42.814446,-76.166428,0
168989554020004,"36.67.5321",2014,"222I","222",40,"800",0,3,15,8.8255311454892,0.18760828438449,0.339246434992074,62,6,42.832599,-76.272575,0
168989556020004,"36.23.3682",2014,"211F","211",40,"800",0,6,24,11.4123366832314,0.510457190106581,0.0276207356845313,70,5,42.768426,-76.192936,0
168989561020004,"36.109.5595",2015,"211F","211",40,"500",0,5,4,13.3793417519056,0.805709451478951,0.11171526991561,75,5,42.449071,-76.363574,0
168989565020004,"36.89.534",2014,"211E","211",40,"800",0,5,11,12.0025151685124,0.683491667967507,0.0882657497303682,87,5,44.397248,-75.119345,0
168989569020004,"36.89.2826",2014,"211E","211",40,"800",0,6,5,8.31647461368097,0.220069069425185,0.181229160448234,85,6,44.313143,-75.13702,0
168989573020004,"36.97.1439",2015,"211F","211",40,"800",0,4,5,8.97782844059586,0.779533619598225,0.218816521242899,60,5,42.292541,-76.991666,0
168989575020004,"36.101.2715",2014,"211F","211",40,"800",0,4,9,10.335946733212,0.736044648314195,0.105316876015937,87,5,42.297358,-77.159675,0
168989576020004,"36.101.1265",2014,"211F","211",40,"500",0,4,10,10.7867781720648,0.448761845232958,0.0287939958385992,50,5,42.378052,-77.27716,0
168989578020004,"36.101.1943",2014,"211F","211",40,"100",0,3,48,11.2062067519496,0.809045748163111,0.0306439659495027,118,5,42.028801,-77.151154,0
168989610020004,"36.43.5017",2014,"211J","211",40,"800",0,5,35,11.7612515081107,0.607323736800398,0.0222974705493419,80,5,43.178431,-75.044877,0
168989612020004,"36.65.2312",2015,"211J","211",40,"800",0,5,11,9.07003613860251,0.363709521362775,0.184124874318964,35,5,43.146417,-75.176176,0
168989614020004,"36.43.1380",2014,"211J","211",40,"800",0,5,4,11.4561532931374,0.630416246942214,0.131985546883666,59,5,42.895076,-74.978996,0
168989624020004,"36.89.997",2014,"211E","211",40,"800",0,5,7,10.8751514434935,0.679320835007412,0.14761254871627,60,5,44.707975,-74.981797,0
168989630020004,"36.89.2652",2015,"211E","211",40,"500",0,5,14,6.58819761589518,0.23031062615288,0.0503593020149955,55,6,44.440334,-75.240976,0
168989633020004,"36.89.4303",2015,"211E","211",40,"800",0,5,7,8.84271514361461,0.480035741353561,0.357474594322349,60,4,44.373858,-75.481793,0
168989649020004,"36.41.2833",2014,"M211D","M211",40,"800",0,4,5,9.24249695699165,0.515196108160569,0.125659838862577,67,6,43.784584,-74.397043,0
168989658020004,"36.41.6380",2014,"M211D","M211",40,"800",0,7,6,11.1069476326435,0.472998413336554,0.234996077743401,96,5,43.564665,-74.74626,0
168989659020004,"36.43.5933",2015,"M211D","M211",40,"800",0,7,14,9.42807077394514,0.473605626695342,0.113693456848883,95,5,43.508881,-74.800892,0
168989660020004,"36.43.1395",2015,"M211D","M211",40,"800",0,7,25,10.1547744654642,0.636132681789634,0.032860164636399,81,4,43.596965,-74.902269,0
168989663020004,"36.17.5780",2014,"211F","211",40,"800",0,5,5,10.84336287867,0.53760483681845,0.136784363560009,60,5,42.719166,-75.843971,0
168989665020004,"36.23.4005",2014,"211F","211",40,"800",0,6,13,8.99831180747897,0.421198754316754,0.250386020786182,50,6,42.763308,-76.008774,0
168989667020004,"36.23.3719",2014,"211F","211",40,"800",0,5,0,7.81348549339893,0.21979999363667,0.0307433440014946,47,6,42.610347,-76.062264,0
168989670020004,"36.23.4992",2015,"211F","211",40,"500",0,5,13,9.85568230434659,0.658656908502213,0.23375802089995,65,5,42.426927,-76.010541,0
168989680020004,"36.89.1560",2014,"M211D","M211",40,"800",0,5,6,11.4695248375859,0.350750358915817,0.17113009702775,91,4,44.417647,-74.714288,0
168989682020004,"36.89.3427",2015,"M211D","M211",40,"800",0,4,12,8.61296452417731,0.578468037226872,0.386882942979211,70,5,44.354583,-74.757068,0
168989688020004,"36.89.1053",2014,"M211D","M211",40,"800",0,5,25,8.98075383216461,0.490328443383193,0.377671608293306,69,5,44.227528,-75.053762,0
168989702020004,"36.67.5740",2014,"222I","222",40,"800",0,4,7,7.88537365297668,0.439277449212707,0.316578479936952,37,5,42.905927,-76.274207,0
168989720020004,"36.25.5232",2016,"211I","211",40,"800",0,5,16,9.72210539612348,0.489291125976362,0.0216719983431444,75,5,42.226069,-75.103727,0
168989721020004,"36.25.2640",2015,"211I","211",40,"800",0,5,44,12.6719018609755,0.823675907998035,0.0396268500691971,80,5,42.118564,-75.175193,0
168989736020004,"36.31.6628",2014,"M211D","M211",40,"800",0,6,11,8.52916564891705,0.185281142552149,0.453183453346074,99,4,43.9796,-73.89704,0
168989737020004,"36.31.2285",2014,"M211D","M211",40,"800",0,5,13,8.65010115547789,0.59767129145074,0.229255563022645,80,4,44.066169,-74.023514,0
168989748020004,"36.49.3162",2015,"M211D","M211",40,"800",0,4,20,8.28548127751189,0.315962222730377,0.441168667312709,51,5,43.933461,-75.38174,0
168989760020004,"36.49.2001",2014,"211J","211",40,"800",0,5,8,9.56433954379971,0.616513049528764,0.183397915271463,65,4,43.766141,-75.641738,0
168989764020004,"36.41.4129",2015,"M211D","M211",40,"800",0,6,17,10.0192446400861,0.341891875802577,0.177868668100468,101,5,43.874677,-74.355906,0
168989770020004,"36.41.2173",2014,"M211D","M211",40,"800",0,2,2,11.6817446425924,0.400578365542291,0.0758540703267753,91,4,43.543837,-74.377032,0
168989775020004,"36.41.4146",2014,"M211D","M211",40,"800",0,6,32,13.1354189415196,0.369622197616076,0.15788258936377,76,5,43.316564,-74.539816,0
168989787020004,"36.31.3929",2014,"M211D","M211",40,"500",0,4,37,7.51956422632629,0.703703141348192,0.0391674382854187,55,5,43.925909,-73.575321,0
168989788020004,"36.113.3179",2014,"M211D","M211",40,"800",0,3,23,8.67469499944138,0.406660410694219,0.144445092655496,110,4,43.764658,-73.52105,0
168989790020004,"36.31.928",2014,"M211D","M211",40,"800",0,5,18,9.7459927662604,0.595050232879423,0.00742607830383299,100,5,43.87107,-73.634403,0
168989795020004,"36.65.1012",2015,"M211D","M211",40,"800",0,5,2,11.8285671152511,0.434380891113658,0.0832371717260823,75,5,43.550852,-75.141817,0
168989802020004,"36.19.1045",2014,"211E","211",40,"500",0,5,6,8.51028136367352,0.53398457881423,0.278014408679742,50,4,44.896505,-73.594181,0
168989810020004,"36.31.5460",2015,"M211D","M211",40,"800",0,7,20,10.9444049632678,0.492903006669878,0.25478514981165,100,5,44.304881,-73.613214,0
168989813020004,"36.19.1585",2014,"M211D","M211",40,"800",0,3,5,9.34527166882283,0.654608652785834,0.211688644150032,74,6,44.515721,-73.909136,0
168989819020004,"36.95.6020",2014,"211I","211",40,"800",0,6,21,12.661687617902,0.828469327245753,0.0793582028260221,77,5,42.425234,-74.611569,0
168989822020004,"36.25.3786",2014,"211I","211",40,"800",0,5,44,12.9253728440573,0.561754047432246,0.0246126350869144,82,5,42.23914,-74.715474,0
